,GO_ID,GO_Term,Depth,Propagated_Enrichment,Original_Enrichment,P_Value,Child_Count
3693,GO:0039531,regulation of cytoplasmic pattern recognition receptor signaling pathway,8,0.0,1.0,1.0,13
3694,GO:0039671,evasion by virus of host natural killer cell activity,8,0.0,1.0,1.0,1
3695,GO:0039693,viral DNA genome replication,8,0.0,1.0,1.0,4
3696,GO:0039694,viral RNA genome replication,8,0.0,1.0,1.0,4
3697,GO:0040001,establishment of mitotic spindle localization,8,0.0,1.0,1.0,1
3698,GO:0040029,epigenetic regulation of gene expression,8,0.0,1.0,1.0,4
3699,GO:0042059,negative regulation of epidermal growth factor receptor signaling pathway,8,0.0,1.0,1.0,3
3700,GO:0042129,regulation of T cell proliferation,8,0.0,1.0,1.0,7
3701,GO:0042177,negative regulation of protein catabolic process,8,0.0,1.0,1.0,7
3702,GO:0042269,regulation of natural killer cell mediated cytotoxicity,8,0.0,1.0,1.0,4
3703,GO:0042304,regulation of fatty acid biosynthetic process,8,0.0,1.0,1.0,7
3704,GO:0042316,penicillin metabolic process,8,0.0,1.0,1.0,3
3705,GO:0042326,negative regulation of phosphorylation,8,0.0,1.0,1.0,2
3706,GO:0042327,positive regulation of phosphorylation,8,0.0,1.0,1.0,2
3707,GO:0042353,fucose biosynthetic process,8,0.0,1.0,1.0,1
3708,GO:0042354,L-fucose metabolic process,8,0.0,1.0,1.0,2
3709,GO:0042399,ectoine metabolic process,8,0.0,1.0,1.0,2
3710,GO:0042416,dopamine biosynthetic process,8,0.0,1.0,1.0,1
3711,GO:0042419,epinephrine catabolic process,8,0.0,1.0,1.0,1
3712,GO:0042451,purine nucleoside biosynthetic process,8,0.0,1.0,1.0,2
3713,GO:0042454,ribonucleoside catabolic process,8,0.0,1.0,1.0,3
3714,GO:0042455,ribonucleoside biosynthetic process,8,0.0,1.0,1.0,3
3715,GO:0042479,positive regulation of eye photoreceptor cell development,8,0.0,1.0,1.0,1
3716,GO:0042480,negative regulation of eye photoreceptor cell development,8,0.0,1.0,1.0,1
3717,GO:0042488,positive regulation of odontogenesis of dentin-containing tooth,8,0.0,1.0,1.0,1
3718,GO:0042492,gamma-delta T cell differentiation,8,0.0,1.0,1.0,2
3719,GO:0042662,negative regulation of mesodermal cell fate specification,8,0.0,1.0,1.0,4
3720,GO:0042783,evasion of host immune response,8,0.0,1.0,1.0,4
3721,GO:0042799,histone H4K20 methyltransferase activity,8,0.0,1.0,1.0,3
3722,GO:0042800,histone H3K4 methyltransferase activity,8,0.0,1.0,1.0,3
3723,GO:0042823,pyridoxal phosphate biosynthetic process,8,0.0,1.0,1.0,2
3724,GO:0042843,D-xylose catabolic process,8,0.0,1.0,1.0,1
3725,GO:0042845,glycol biosynthetic process,8,0.0,1.0,1.0,2
3726,GO:0042846,glycol catabolic process,8,0.0,1.0,1.0,2
3727,GO:0042847,sorbose biosynthetic process,8,0.0,1.0,1.0,1
3728,GO:0042848,sorbose catabolic process,8,0.0,1.0,1.0,1
3729,GO:0042938,dipeptide transport,8,0.0,1.0,1.0,3
3730,GO:0042939,tripeptide transport,8,0.0,1.0,1.0,2
3731,GO:0042996,regulation of Golgi to plasma membrane protein transport,8,0.0,1.0,1.0,2
3732,GO:0043007,maintenance of rDNA,8,0.0,1.0,1.0,2
3733,GO:0043039,tRNA aminoacylation,8,0.0,1.0,1.0,4
3734,GO:0043077,initiation of acetate catabolic process,8,0.0,1.0,1.0,1
3735,GO:0043102,amino acid salvage,8,0.0,1.0,1.0,2
3736,GO:0043110,rDNA spacer replication fork barrier binding,8,0.0,1.0,1.0,1
3737,GO:0043134,regulation of hindgut contraction,8,0.0,1.0,1.0,2
3738,GO:0043137,"DNA replication, removal of RNA primer",8,0.0,1.0,1.0,1
3739,GO:0043144,sno(s)RNA processing,8,0.0,1.0,1.0,6
3740,GO:0043174,nucleoside salvage,8,0.0,1.0,1.0,4
3741,GO:0043189,H4/H2A histone acetyltransferase complex,8,0.0,1.0,1.0,1
3742,GO:0043247,telomere maintenance in response to DNA damage,8,0.0,1.0,1.0,2
3743,GO:0043267,negative regulation of potassium ion transport,8,0.0,1.0,1.0,1
3744,GO:0043268,positive regulation of potassium ion transport,8,0.0,1.0,1.0,1
3745,GO:0043299,leukocyte degranulation,8,0.0,1.0,1.0,6
3746,GO:0043409,negative regulation of MAPK cascade,8,0.0,1.0,1.0,7
3747,GO:0043410,positive regulation of MAPK cascade,8,0.0,1.0,1.0,8
3748,GO:0043417,negative regulation of skeletal muscle tissue regeneration,8,0.0,1.0,1.0,1
3749,GO:0043420,anthranilate metabolic process,8,0.0,1.0,1.0,2
3750,GO:0043469,regulation of D-xylose catabolic process,8,0.0,1.0,1.0,1
3751,GO:0043484,regulation of RNA splicing,8,0.0,1.0,1.0,3
3752,GO:0043516,"regulation of DNA damage response, signal transduction by p53 class mediator",8,0.0,1.0,1.0,3
3753,GO:0043519,regulation of myosin II filament organization,8,0.0,1.0,1.0,4
3754,GO:0043536,positive regulation of blood vessel endothelial cell migration,8,0.0,1.0,1.0,1
3755,GO:0043537,negative regulation of blood vessel endothelial cell migration,8,0.0,1.0,1.0,1
3756,GO:0043549,regulation of kinase activity,8,0.0,1.0,1.0,6
3757,GO:0043633,polyadenylation-dependent RNA catabolic process,8,0.0,1.0,1.0,2
3758,GO:0043649,dicarboxylic acid catabolic process,8,0.0,1.0,1.0,12
3759,GO:0043650,dicarboxylic acid biosynthetic process,8,0.0,1.0,1.0,18
3760,GO:0043659,symbiosome,8,0.0,1.0,1.0,1
3761,GO:0043693,monoterpene biosynthetic process,8,0.0,1.0,1.0,2
3762,GO:0043694,monoterpene catabolic process,8,0.0,1.0,1.0,3
3763,GO:0043855,cyclic nucleotide-activated monoatomic ion channel activity,8,0.0,1.0,1.0,1
3764,GO:0043941,positive regulation of sexual sporulation resulting in formation of a cellular spore,8,0.0,1.0,1.0,4
3765,GO:0043942,negative regulation of sexual sporulation resulting in formation of a cellular spore,8,0.0,1.0,1.0,4
3766,GO:0044082,symbiont-mediated perturbation of host small GTPase-mediated signal transduction,8,0.0,1.0,1.0,2
3767,GO:0044184,host cell late endosome,8,0.0,1.0,1.0,1
3768,GO:0044352,pinosome,8,0.0,1.0,1.0,2
3769,GO:0044355,clearance of foreign intracellular DNA,8,0.0,1.0,1.0,1
3770,GO:0044414,symbiont-mediated suppression of host defenses,8,0.0,1.0,1.0,8
3771,GO:0044458,motile cilium assembly,8,0.0,1.0,1.0,2
3772,GO:0044465,modulation of sensory perception of pain in another organism,8,0.0,1.0,1.0,1
3773,GO:0044554,modulation of heart rate in another organism,8,0.0,1.0,1.0,1
3774,GO:0044617,modulation of relaxation of smooth muscle in another organism,8,0.0,1.0,1.0,1
3775,GO:0044743,protein transmembrane import into intracellular organelle,8,0.0,1.0,1.0,4
3776,GO:0044784,metaphase/anaphase transition of cell cycle,8,0.0,1.0,1.0,2
3777,GO:0044837,actomyosin contractile ring organization,8,0.0,1.0,1.0,2
3778,GO:0044866,modulation by host of viral exo-alpha-sialidase activity,8,0.0,1.0,1.0,1
3779,GO:0045006,DNA deamination,8,0.0,1.0,1.0,1
3780,GO:0045047,protein targeting to ER,8,0.0,1.0,1.0,2
3781,GO:0045048,protein insertion into ER membrane,8,0.0,1.0,1.0,5
3782,GO:0045065,cytotoxic T cell differentiation,8,0.0,1.0,1.0,1
3783,GO:0045066,regulatory T cell differentiation,8,0.0,1.0,1.0,2
3784,GO:0045110,intermediate filament bundle assembly,8,0.0,1.0,1.0,1
3785,GO:0045115,regulation of beta 2 integrin biosynthetic process,8,0.0,1.0,1.0,2
3786,GO:0045314,regulation of compound eye photoreceptor development,8,0.0,1.0,1.0,2
3787,GO:0045335,phagocytic vesicle,8,0.0,1.0,1.0,4
3788,GO:0045337,farnesyl diphosphate biosynthetic process,8,0.0,1.0,1.0,1
3789,GO:0045489,pectin biosynthetic process,8,0.0,1.0,1.0,2
3790,GO:0045490,pectin catabolic process,8,0.0,1.0,1.0,1
3791,GO:0045491,xylan metabolic process,8,0.0,1.0,1.0,5
3792,GO:0045607,regulation of inner ear auditory receptor cell differentiation,8,0.0,1.0,1.0,3
3793,GO:0045619,regulation of lymphocyte differentiation,8,0.0,1.0,1.0,5
3794,GO:0045638,negative regulation of myeloid cell differentiation,8,0.0,1.0,1.0,4
3795,GO:0045639,positive regulation of myeloid cell differentiation,8,0.0,1.0,1.0,4
3796,GO:0045646,regulation of erythrocyte differentiation,8,0.0,1.0,1.0,4
3797,GO:0045652,regulation of megakaryocyte differentiation,8,0.0,1.0,1.0,2
3798,GO:0045676,regulation of R7 cell differentiation,8,0.0,1.0,1.0,3
3799,GO:0045679,regulation of R8 cell differentiation,8,0.0,1.0,1.0,2
3800,GO:0045720,negative regulation of integrin biosynthetic process,8,0.0,1.0,1.0,1
3801,GO:0045726,positive regulation of integrin biosynthetic process,8,0.0,1.0,1.0,1
3802,GO:0045732,positive regulation of protein catabolic process,8,0.0,1.0,1.0,7
3803,GO:0045742,positive regulation of epidermal growth factor receptor signaling pathway,8,0.0,1.0,1.0,1
3804,GO:0045827,negative regulation of isoprenoid metabolic process,8,0.0,1.0,1.0,9
3805,GO:0045828,positive regulation of isoprenoid metabolic process,8,0.0,1.0,1.0,9
3806,GO:0045835,negative regulation of meiotic nuclear division,8,0.0,1.0,1.0,4
3807,GO:0045836,positive regulation of meiotic nuclear division,8,0.0,1.0,1.0,3
3808,GO:0045839,negative regulation of mitotic nuclear division,8,0.0,1.0,1.0,1
3809,GO:0045840,positive regulation of mitotic nuclear division,8,0.0,1.0,1.0,1
3810,GO:0045861,negative regulation of proteolysis,8,0.0,1.0,1.0,4
3811,GO:0045862,positive regulation of proteolysis,8,0.0,1.0,1.0,4
3812,GO:0045875,negative regulation of sister chromatid cohesion,8,0.0,1.0,1.0,1
3813,GO:0045876,positive regulation of sister chromatid cohesion,8,0.0,1.0,1.0,1
3814,GO:0045906,negative regulation of vasoconstriction,8,0.0,1.0,1.0,1
3815,GO:0045907,positive regulation of vasoconstriction,8,0.0,1.0,1.0,1
3816,GO:0045920,negative regulation of exocytosis,8,0.0,1.0,1.0,4
3817,GO:0045921,positive regulation of exocytosis,8,0.0,1.0,1.0,3
3818,GO:0045922,negative regulation of fatty acid metabolic process,8,0.0,1.0,1.0,5
3819,GO:0045923,positive regulation of fatty acid metabolic process,8,0.0,1.0,1.0,5
3820,GO:0045939,negative regulation of steroid metabolic process,8,0.0,1.0,1.0,6
3821,GO:0045940,positive regulation of steroid metabolic process,8,0.0,1.0,1.0,6
3822,GO:0045963,negative regulation of dopamine metabolic process,8,0.0,1.0,1.0,1
3823,GO:0045964,positive regulation of dopamine metabolic process,8,0.0,1.0,1.0,1
3824,GO:0045980,negative regulation of nucleotide metabolic process,8,0.0,1.0,1.0,3
3825,GO:0045981,positive regulation of nucleotide metabolic process,8,0.0,1.0,1.0,3
3826,GO:0045986,negative regulation of smooth muscle contraction,8,0.0,1.0,1.0,7
3827,GO:0045987,positive regulation of smooth muscle contraction,8,0.0,1.0,1.0,5
3828,GO:0045988,negative regulation of striated muscle contraction,8,0.0,1.0,1.0,5
3829,GO:0045989,positive regulation of striated muscle contraction,8,0.0,1.0,1.0,5
3830,GO:0046083,adenine metabolic process,8,0.0,1.0,1.0,2
3831,GO:0046098,guanine metabolic process,8,0.0,1.0,1.0,3
3832,GO:0046100,hypoxanthine metabolic process,8,0.0,1.0,1.0,2
3833,GO:0046110,xanthine metabolic process,8,0.0,1.0,1.0,2
3834,GO:0046116,queuosine metabolic process,8,0.0,1.0,1.0,2
3835,GO:0046120,deoxyribonucleoside biosynthetic process,8,0.0,1.0,1.0,2
3836,GO:0046121,deoxyribonucleoside catabolic process,8,0.0,1.0,1.0,2
3837,GO:0046122,purine deoxyribonucleoside metabolic process,8,0.0,1.0,1.0,6
3838,GO:0046125,pyrimidine deoxyribonucleoside metabolic process,8,0.0,1.0,1.0,6
3839,GO:0046128,purine ribonucleoside metabolic process,8,0.0,1.0,1.0,9
3840,GO:0046131,pyrimidine ribonucleoside metabolic process,8,0.0,1.0,1.0,4
3841,GO:0046134,pyrimidine nucleoside biosynthetic process,8,0.0,1.0,1.0,4
3842,GO:0046135,pyrimidine nucleoside catabolic process,8,0.0,1.0,1.0,3
3843,GO:0046256,"2,4,6-trinitrotoluene catabolic process",8,0.0,1.0,1.0,1
3844,GO:0046278,"3,4-dihydroxybenzoate metabolic process",8,0.0,1.0,1.0,2
3845,GO:0046320,regulation of fatty acid oxidation,8,0.0,1.0,1.0,3
3846,GO:0046328,regulation of JNK cascade,8,0.0,1.0,1.0,2
3847,GO:0046354,mannan biosynthetic process,8,0.0,1.0,1.0,1
3848,GO:0046368,GDP-L-fucose metabolic process,8,0.0,1.0,1.0,1
3849,GO:0046369,galactose biosynthetic process,8,0.0,1.0,1.0,1
3850,GO:0046371,dTDP-mannose metabolic process,8,0.0,1.0,1.0,1
3851,GO:0046372,D-arabinose metabolic process,8,0.0,1.0,1.0,1
3852,GO:0046373,L-arabinose metabolic process,8,0.0,1.0,1.0,2
3853,GO:0046381,CMP-N-acetylneuraminate metabolic process,8,0.0,1.0,1.0,1
3854,GO:0046382,GDP-D-rhamnose metabolic process,8,0.0,1.0,1.0,1
3855,GO:0046383,dTDP-rhamnose metabolic process,8,0.0,1.0,1.0,1
3856,GO:0046398,UDP-glucuronate metabolic process,8,0.0,1.0,1.0,1
3857,GO:0046416,D-amino acid metabolic process,8,0.0,1.0,1.0,13
3858,GO:0046417,chorismate metabolic process,8,0.0,1.0,1.0,6
3859,GO:0046426,negative regulation of receptor signaling pathway via JAK-STAT,8,0.0,1.0,1.0,1
3860,GO:0046430,non-phosphorylated glucose metabolic process,8,0.0,1.0,1.0,1
3861,GO:0046431,(R)-4-hydroxymandelate metabolic process,8,0.0,1.0,1.0,1
3862,GO:0046435,3-(3-hydroxy)phenylpropionate metabolic process,8,0.0,1.0,1.0,1
3863,GO:0046442,aerobactin metabolic process,8,0.0,1.0,1.0,1
3864,GO:0046450,dethiobiotin metabolic process,8,0.0,1.0,1.0,1
3865,GO:0046451,diaminopimelate metabolic process,8,0.0,1.0,1.0,2
3866,GO:0046452,dihydrofolate metabolic process,8,0.0,1.0,1.0,1
3867,GO:0046456,icosanoid biosynthetic process,8,0.0,1.0,1.0,2
3868,GO:0046468,phosphatidyl-N-monomethylethanolamine metabolic process,8,0.0,1.0,1.0,1
3869,GO:0046478,lactosylceramide metabolic process,8,0.0,1.0,1.0,1
3870,GO:0046479,glycosphingolipid catabolic process,8,0.0,1.0,1.0,2
3871,GO:0046482,para-aminobenzoic acid metabolic process,8,0.0,1.0,1.0,1
3872,GO:0046487,glyoxylate metabolic process,8,0.0,1.0,1.0,2
3873,GO:0046491,L-methylmalonyl-CoA metabolic process,8,0.0,1.0,1.0,1
3874,GO:0046495,nicotinamide riboside metabolic process,8,0.0,1.0,1.0,2
3875,GO:0046513,ceramide biosynthetic process,8,0.0,1.0,1.0,5
3876,GO:0046514,ceramide catabolic process,8,0.0,1.0,1.0,2
3877,GO:0046520,sphingoid biosynthetic process,8,0.0,1.0,1.0,3
3878,GO:0046521,sphingoid catabolic process,8,0.0,1.0,1.0,1
3879,GO:0046578,regulation of Ras protein signal transduction,8,0.0,1.0,1.0,2
3880,GO:0046599,regulation of centriole replication,8,0.0,1.0,1.0,2
3881,GO:0046606,negative regulation of centrosome cycle,8,0.0,1.0,1.0,1
3882,GO:0046632,alpha-beta T cell differentiation,8,0.0,1.0,1.0,5
3883,GO:0046634,regulation of alpha-beta T cell activation,8,0.0,1.0,1.0,7
3884,GO:0046643,regulation of gamma-delta T cell activation,8,0.0,1.0,1.0,5
3885,GO:0046655,folic acid metabolic process,8,0.0,1.0,1.0,2
3886,GO:0046832,negative regulation of RNA export from nucleus,8,0.0,1.0,1.0,1
3887,GO:0046833,positive regulation of RNA export from nucleus,8,0.0,1.0,1.0,1
3888,GO:0046874,quinolinate metabolic process,8,0.0,1.0,1.0,2
3889,GO:0046887,positive regulation of hormone secretion,8,0.0,1.0,1.0,12
3890,GO:0046888,negative regulation of hormone secretion,8,0.0,1.0,1.0,12
3891,GO:0046889,positive regulation of lipid biosynthetic process,8,0.0,1.0,1.0,18
3892,GO:0046929,negative regulation of neurotransmitter secretion,8,0.0,1.0,1.0,5
3893,GO:0046974,histone H3K9 methyltransferase activity,8,0.0,1.0,1.0,4
3894,GO:0046975,histone H3K36 methyltransferase activity,8,0.0,1.0,1.0,2
3895,GO:0046976,histone H3K27 methyltransferase activity,8,0.0,1.0,1.0,3
3896,GO:0047496,vesicle transport along microtubule,8,0.0,1.0,1.0,5
3897,GO:0047497,mitochondrion transport along microtubule,8,0.0,1.0,1.0,2
3898,GO:0047555,"3',5'-cyclic-GMP phosphodiesterase activity",8,0.0,1.0,1.0,2
3899,GO:0048008,platelet-derived growth factor receptor signaling pathway,8,0.0,1.0,1.0,3
3900,GO:0048010,vascular endothelial growth factor receptor signaling pathway,8,0.0,1.0,1.0,5
3901,GO:0048168,regulation of neuronal synaptic plasticity,8,0.0,1.0,1.0,3
3902,GO:0048202,clathrin coating of Golgi vesicle,8,0.0,1.0,1.0,2
3903,GO:0048205,COPI coating of Golgi vesicle,8,0.0,1.0,1.0,2
3904,GO:0048210,Golgi vesicle fusion to target membrane,8,0.0,1.0,1.0,4
3905,GO:0048242,epinephrine secretion,8,0.0,1.0,1.0,1
3906,GO:0048243,norepinephrine secretion,8,0.0,1.0,1.0,1
3907,GO:0048260,positive regulation of receptor-mediated endocytosis,8,0.0,1.0,1.0,3
3908,GO:0048261,negative regulation of receptor-mediated endocytosis,8,0.0,1.0,1.0,4
3909,GO:0048279,vesicle fusion with endoplasmic reticulum,8,0.0,1.0,1.0,1
3910,GO:0048280,vesicle fusion with Golgi apparatus,8,0.0,1.0,1.0,6
3911,GO:0048335,negative regulation of mesodermal cell fate determination,8,0.0,1.0,1.0,4
3912,GO:0048337,positive regulation of mesodermal cell fate specification,8,0.0,1.0,1.0,4
3913,GO:0048363,mucilage pectin metabolic process,8,0.0,1.0,1.0,1
3914,GO:0048549,positive regulation of pinocytosis,8,0.0,1.0,1.0,1
3915,GO:0048550,negative regulation of pinocytosis,8,0.0,1.0,1.0,1
3916,GO:0048690,regulation of axon extension involved in regeneration,8,0.0,1.0,1.0,2
3917,GO:0048742,regulation of skeletal muscle fiber development,8,0.0,1.0,1.0,2
3918,GO:0048813,dendrite morphogenesis,8,0.0,1.0,1.0,3
3919,GO:0048841,regulation of axon extension involved in axon guidance,8,0.0,1.0,1.0,2
3920,GO:0048893,afferent axon development in lateral line nerve,8,0.0,1.0,1.0,2
3921,GO:0050309,sugar-terminal-phosphatase activity,8,0.0,1.0,1.0,1
3922,GO:0050667,homocysteine metabolic process,8,0.0,1.0,1.0,3
3923,GO:0050671,positive regulation of lymphocyte proliferation,8,0.0,1.0,1.0,3
3924,GO:0050672,negative regulation of lymphocyte proliferation,8,0.0,1.0,1.0,3
3925,GO:0050708,regulation of protein secretion,8,0.0,1.0,1.0,11
3926,GO:0050747,positive regulation of lipoprotein metabolic process,8,0.0,1.0,1.0,1
3927,GO:0050748,negative regulation of lipoprotein metabolic process,8,0.0,1.0,1.0,2
3928,GO:0050765,negative regulation of phagocytosis,8,0.0,1.0,1.0,3
3929,GO:0050766,positive regulation of phagocytosis,8,0.0,1.0,1.0,4
3930,GO:0050770,regulation of axonogenesis,8,0.0,1.0,1.0,4
3931,GO:0050773,regulation of dendrite development,8,0.0,1.0,1.0,3
3932,GO:0050810,regulation of steroid biosynthetic process,8,0.0,1.0,1.0,11
3933,GO:0050812,regulation of acyl-CoA biosynthetic process,8,0.0,1.0,1.0,2
3934,GO:0050849,negative regulation of calcium-mediated signaling,8,0.0,1.0,1.0,2
3935,GO:0050850,positive regulation of calcium-mediated signaling,8,0.0,1.0,1.0,4
3936,GO:0050860,negative regulation of T cell receptor signaling pathway,8,0.0,1.0,1.0,1
3937,GO:0050868,negative regulation of T cell activation,8,0.0,1.0,1.0,6
3938,GO:0050869,negative regulation of B cell activation,8,0.0,1.0,1.0,3
3939,GO:0050870,positive regulation of T cell activation,8,0.0,1.0,1.0,9
3940,GO:0050871,positive regulation of B cell activation,8,0.0,1.0,1.0,4
3941,GO:0050995,negative regulation of lipid catabolic process,8,0.0,1.0,1.0,10
3942,GO:0050996,positive regulation of lipid catabolic process,8,0.0,1.0,1.0,10
3943,GO:0051028,mRNA transport,8,0.0,1.0,1.0,1
3944,GO:0051029,rRNA transport,8,0.0,1.0,1.0,2
3945,GO:0051030,snRNA transport,8,0.0,1.0,1.0,2
3946,GO:0051031,tRNA transport,8,0.0,1.0,1.0,3
3947,GO:0051043,regulation of membrane protein ectodomain proteolysis,8,0.0,1.0,1.0,2
3948,GO:0051053,negative regulation of DNA metabolic process,8,0.0,1.0,1.0,12
3949,GO:0051054,positive regulation of DNA metabolic process,8,0.0,1.0,1.0,16
3950,GO:0051055,negative regulation of lipid biosynthetic process,8,0.0,1.0,1.0,16
3951,GO:0051057,positive regulation of small GTPase mediated signal transduction,8,0.0,1.0,1.0,5
3952,GO:0051058,negative regulation of small GTPase mediated signal transduction,8,0.0,1.0,1.0,5
3953,GO:0051103,DNA ligation involved in DNA repair,8,0.0,1.0,1.0,1
3954,GO:0051104,DNA-dependent DNA replication DNA ligation,8,0.0,1.0,1.0,1
3955,GO:0051105,regulation of DNA ligation,8,0.0,1.0,1.0,3
3956,GO:0051143,propanediol metabolic process,8,0.0,1.0,1.0,3
3957,GO:0051161,arabitol metabolic process,8,0.0,1.0,1.0,3
3958,GO:0051164,xylitol metabolic process,8,0.0,1.0,1.0,1
3959,GO:0051202,phytochromobilin metabolic process,8,0.0,1.0,1.0,1
3960,GO:0051222,positive regulation of protein transport,8,0.0,1.0,1.0,7
3961,GO:0051224,negative regulation of protein transport,8,0.0,1.0,1.0,6
3962,GO:0051225,spindle assembly,8,0.0,1.0,1.0,3
3963,GO:0051230,spindle disassembly,8,0.0,1.0,1.0,2
3964,GO:0051253,negative regulation of RNA metabolic process,8,0.0,1.0,1.0,9
3965,GO:0051254,positive regulation of RNA metabolic process,8,0.0,1.0,1.0,9
3966,GO:0051274,beta-glucan biosynthetic process,8,0.0,1.0,1.0,4
3967,GO:0051275,beta-glucan catabolic process,8,0.0,1.0,1.0,3
3968,GO:0051278,fungal-type cell wall polysaccharide biosynthetic process,8,0.0,1.0,1.0,5
3969,GO:0051294,establishment of spindle orientation,8,0.0,1.0,1.0,2
3970,GO:0051295,establishment of meiotic spindle localization,8,0.0,1.0,1.0,1
3971,GO:0051403,stress-activated MAPK cascade,8,0.0,1.0,1.0,2
3972,GO:0051418,microtubule nucleation by microtubule organizing center,8,0.0,1.0,1.0,4
3973,GO:0051452,intracellular pH reduction,8,0.0,1.0,1.0,5
3974,GO:0051454,intracellular pH elevation,8,0.0,1.0,1.0,2
3975,GO:0051489,regulation of filopodium assembly,8,0.0,1.0,1.0,2
3976,GO:0051501,diterpene phytoalexin metabolic process,8,0.0,1.0,1.0,1
